ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,exchange_rate_unofficial,milling_cost_sorghum,wage_non_qualified_labour_non_agricultural,o_exchange_rate_unofficial,h_exchange_rate_unofficial,l_exchange_rate_unofficial,c_exchange_rate_unofficial,inflation_exchange_rate_unofficial,trust_exchange_rate_unofficial,o_milling_cost_sorghum,h_milling_cost_sorghum,l_milling_cost_sorghum,c_milling_cost_sorghum,inflation_milling_cost_sorghum,trust_milling_cost_sorghum,o_wage_non_qualified_labour_non_agricultural,h_wage_non_qualified_labour_non_agricultural,l_wage_non_qualified_labour_non_agricultural,c_wage_non_qualified_labour_non_agricultural,inflation_wage_non_qualified_labour_non_agricultural,trust_wage_non_qualified_labour_non_agricultural
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2024-01-01,2024,1,SSP,1154.46,,,1097.06,1154.46,1071.13,1154.46,63.95,,571.56,611.27,531.86,558.55,59.58,9.9,4613.75,4939.81,4133.59,4133.59,84.97,9.6
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2024-02-01,2024,2,SSP,1293.46,,,1216.11,1293.46,1184.88,1293.46,66.42,,580.53,615.11,539.55,539.55,55.31,9.8,4230.71,4534.51,3926.91,4134.63,55,9.5
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2024-03-01,2024,3,SSP,1830.74,,,1411.2,1830.74,1369.11,1830.74,118.25,,549.8,694.81,518.24,694.81,100.01,9.8,4281.55,4587.66,3975.43,4030.32,27.04,9.5
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2024-04-01,2024,4,SSP,2144.23,,,2189.33,2306.7,2071.96,2144.23,145.12,,765.51,892.32,689.91,892.32,175.02,9.8,4152.09,4548.92,3852.14,4548.92,52.82,9.5
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2024-05-01,2024,5,SSP,2837.93,,,2440.65,2837.93,2333.72,2837.93,196.53,,1017.23,1117.68,916.78,1099.57,148.32,9.8,4745.66,6884.14,4406.67,6884.14,97.05,9.5
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2024-06-01,2024,6,SSP,2989.66,,,3499.36,3662.31,2989.66,2989.66,202.92,,1272.67,1382.78,1099.57,1099.57,95.81,9.8,7293.65,7780.99,6806.31,7614.72,87.45,9.5
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2024-07-01,2024,7,SSP,3656.67,,,3197.1,3656.67,2961.49,3656.67,265.46,,1217.5,1507.61,1106.07,1507.61,208.05,9.7,7937.93,9231.13,7395.12,9231.13,84.62,9.4
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2024-08-01,2024,8,SSP,4606.67,,,4491.03,4791.11,4190.95,4606.67,354.41,,1797.39,2224.14,1608.13,2224.14,329.56,9.6,9668.01,14727.22,9017.75,14727.22,194.54,9.2
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2024-09-01,2024,9,SSP,4547.83,,,5595.32,5886.13,4547.83,4547.83,348.21,,2728.36,2997.13,1727.9,1727.9,258.23,9.5,15622.47,16604.53,14312.03,14312.03,211.93,9
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2024-10-01,2024,10,SSP,4244.44,,,4711.99,5146.75,4244.44,4244.44,309.17,,1877.7,2208.38,1547.02,1961.84,320.39,9.2,14757.19,15714.94,13401.9,13401.9,302.06,8.7
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2024-11-01,2024,11,SSP,4834.48,,,4303.4,4834.48,3956.54,4834.48,340.54,,2211.9,2528.42,1895.38,2220.18,344.04,8.9,13757.08,15510.61,12857.84,15510.61,257.94,8.3
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2024-12-01,2024,12,SSP,5032.5,,,5476.32,5846.52,5032.5,5032.5,359.66,,2499.45,2799.71,2199.18,2339.46,329.6,8.9,16223.82,17260.62,15187.02,16555.34,273.14,8.3
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2025-01-01,2025,1,SSP,5258.06,,,5201.44,5537.7,4865.19,5258.06,355.45,,2583.48,2855.67,2220.18,2220.18,297.49,8.9,17202.11,18319.14,16085.08,17024.52,311.86,8.3
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2025-02-01,2025,2,SSP,5457.69,,,5595.94,5862.1,5329.78,5457.69,321.94,,2359.13,2693.01,2109.26,2693.01,399.12,8.9,17610.5,18770.04,16450.97,17710.62,328.35,8.3
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2025-03-01,2025,3,SSP,5720.97,,,5686,5901.39,5470.6,5720.97,212.49,,3002.56,3295.85,2709.28,2971.97,327.74,8.9,18360.17,19577.65,16776.26,16776.26,316.25,8.3
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2025-04-01,2025,4,SSP,5728.33,4000,18000,6024.45,6197.65,5728.33,5728.33,167.15,,3276.12,4000,3004.28,4000,348.27,9.2,17264.57,18421.45,16107.68,18000,295.7,8.7
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2025-05-01,2025,5,SSP,5651.72,3416.67,18777.78,5800.94,5973.85,5628.03,5651.72,99.15,,4696.39,5163.3,3416.67,3416.67,210.73,9.5,18686.23,19936.97,17435.5,18777.78,172.77,9
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2025-06-01,2025,6,SSP,5858.33,3602.27,20000,5683.93,5858.33,5539.79,5858.33,95.95,,3642.92,4160.17,3125.67,3602.27,227.61,9.6,19483.26,20799.6,18166.92,20000,162.65,9.2
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2025-07-01,2025,7,SSP,5928.57,3800,19200,6064.8,6200.47,5928.57,5928.57,62.13,,3893.45,4350.88,3436.02,3800,152.05,9.7,20745,22158.44,19200,19200,107.99,9.4
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2025-08-01,2025,8,SSP,5850,3791.67,18000,5990.08,6111.46,5850,5850,26.99,,4077.69,4483.93,3671.46,3791.67,70.48,9.8,19794.58,21157.33,18000,18000,22.22,9.5
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2025-09-01,2025,9,SSP,5800,4000,18000,5840.16,5950.45,5729.88,5800,27.53,,3987.4,4342.78,3632.02,4000,131.49,9.9,18493.07,19773.61,17212.53,18000,25.77,9.6
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2025-10-01,2025,10,SSP,5763.62,4000,18000,5793.89,5885.99,5701.8,5763.62,35.79,,4223.75,4538.55,3908.94,4000,103.89,9.9,18603.72,19894.26,17313.18,18000,34.31,9.7
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2025-11-01,2025,11,SSP,5725,4000,18000,5744.94,5824.52,5665.35,5725,18.42,,4155.69,4431.44,3879.94,4000,80.17,9.9,18600.09,19900.36,17299.82,18000,16.05,9.8
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2025-12-01,2025,12,SSP,5533.33,4000,18000,5699.17,5770.34,5533.33,5533.33,9.95,,4117.71,4356.56,3878.86,4000,70.98,10,18596.34,19906.11,17286.58,18000,8.73,9.8
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2026-01-01,2026,1,SSP,5596.52,,,5392.99,5596.52,5306.45,5596.52,6.44,,4085.49,4291.77,3879.2,4000,80.17,10,18594.85,19913.94,17275.76,18939.23,11.25,9.8
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2026-02-01,2026,2,SSP,5677.25,4000,20000,5648.75,5755.75,5541.75,5677.25,4.02,,4063.33,4240.17,3886.5,4000,48.53,10,19641.41,21039.8,18243.02,20000,12.93,9.9
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2026-03-01,2026,3,SSP,5773.21,4000,20000,5701.71,5792.82,5610.61,5773.21,0.91,,4045.53,4196.94,3894.11,4000,34.59,10,20755.5,22243.15,19267.84,20000,19.22,9.9
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2026-04-01,2026,4,SSP,6006.9,4000,20000,5845.79,6006.9,5761.9,6006.9,4.86,,4030.13,4160.13,3900.13,4000,0,10,20659.76,22157.14,19162.37,20000,11.11,9.9
SSD,South Sudan,Warrap,Twic,Wunrok,8.99,28.3,gid_89900000283000000,2026-05-01,2026,5,SSP,6294.64,,,6190.13,6448.34,6091.73,6294.64,11.38,,4016.19,4951.02,3903.96,4455.55,30.41,10,20654.64,22161.84,19147.44,20833.19,10.95,9.9
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2007-01-01,2007,1,SSP,3.19,,,3.19,3.32,3.06,3.19,,,0.69,0.76,0.67,0.72,,8.9,13.95,15.98,13.06,14.53,,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2007-02-01,2007,2,SSP,3.18,,,3.18,3.31,3.05,3.18,,,0.74,0.79,0.69,0.71,,8.9,15.13,16.66,13.61,14.38,,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2007-03-01,2007,3,SSP,3.18,,,3.18,3.28,3.08,3.18,,,0.73,0.78,0.68,0.72,,8.9,14.85,16.2,13.49,14.59,,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2007-04-01,2007,4,SSP,3.17,,,3.17,3.25,3.1,3.17,,,0.74,0.78,0.69,0.74,,8.9,15.14,16.46,13.81,14.84,,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2007-05-01,2007,5,SSP,3.17,,,3.17,3.23,3.11,3.17,,,0.76,0.81,0.71,0.77,,8.9,15.39,16.62,14.16,15.25,,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2007-06-01,2007,6,SSP,3.16,,,3.16,3.21,3.11,3.16,,,0.79,0.84,0.74,0.78,,8.9,15.84,17.04,14.64,15.48,,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2007-07-01,2007,7,SSP,3.15,,,3.15,3.2,3.11,3.15,,,0.8,0.85,0.75,0.8,,8.9,16.05,17.18,14.93,15.87,,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2007-08-01,2007,8,SSP,3.15,,,3.15,3.19,3.11,3.15,,,0.83,0.88,0.78,0.81,,8.9,16.48,17.57,15.39,16.04,,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2007-09-01,2007,9,SSP,3.14,,,3.14,3.18,3.11,3.14,,,0.83,0.89,0.79,0.89,,8.9,16.62,17.65,15.59,16.98,,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2007-10-01,2007,10,SSP,3.14,,,3.14,3.17,3.1,3.14,,,0.92,0.97,0.8,0.8,,8.9,17.71,18.73,15.66,15.66,,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2007-11-01,2007,11,SSP,3.14,,,3.13,3.17,3.1,3.14,,,0.82,0.95,0.78,0.95,,8.9,16.01,17.81,14.93,17.81,,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2007-12-01,2007,12,SSP,3.13,,,3.13,3.17,3.1,3.13,,,0.99,1.05,0.93,0.94,,8.9,18.83,20.03,17.63,17.71,,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2008-01-01,2008,1,SSP,3.13,,,3.13,3.16,3.1,3.13,-1.64,,0.98,1.04,0.91,0.91,27.08,8.9,18.26,19.4,17.11,17.51,20.51,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2008-02-01,2008,2,SSP,3.14,,,3.13,3.17,3.1,3.14,-1.44,,0.94,1,0.88,0.89,25.43,8.9,18.12,19.18,17.03,17.03,18.46,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2008-03-01,2008,3,SSP,3.14,,,3.14,3.17,3.11,3.14,-1.14,,0.91,0.97,0.86,0.93,29.81,8.9,17.57,18.59,16.54,17.56,20.38,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2008-04-01,2008,4,SSP,3.15,,,3.14,3.18,3.11,3.15,-0.74,,0.95,1.01,0.9,0.94,27.77,8.9,18.27,19.21,17.33,17.75,19.61,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2008-05-01,2008,5,SSP,3.16,,,3.15,3.19,3.12,3.16,-0.25,,0.97,1.03,0.91,1,30.16,8.9,18.39,19.32,17.45,18.71,22.65,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2008-06-01,2008,6,SSP,3.17,,,3.17,3.2,3.13,3.17,0.35,,1.03,1.09,0.97,1.03,32.28,8.9,19.51,20.4,18.62,19.13,23.57,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2008-07-01,2008,7,SSP,3.19,,,3.18,3.21,3.15,3.19,1.06,,1.06,1.12,1,1.08,34.5,8.9,19.85,20.73,18.96,20.09,26.6,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2008-08-01,2008,8,SSP,3.22,,,3.2,3.23,3.17,3.22,2.13,,1.12,1.18,1.06,1.14,40.43,8.9,20.94,21.78,20.1,21.32,32.89,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2008-09-01,2008,9,SSP,3.24,,,3.24,3.27,3.21,3.24,3.18,,1.18,1.24,1.11,1.2,35.49,8.9,22.23,23.16,21.37,23.16,36.39,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2008-10-01,2008,10,SSP,3.27,,,3.27,3.3,3.23,3.27,4.2,,1.25,1.31,1.11,1.11,38.67,8.9,24.23,25.14,21.82,21.82,39.37,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2008-11-01,2008,11,SSP,3.3,,,3.3,3.33,3.26,3.3,5.18,,1.15,1.21,1.08,1.11,16.67,8.9,22.37,23.47,21.28,21.33,19.76,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2008-12-01,2008,12,SSP,3.33,,,3.32,3.36,3.29,3.33,6.11,,1.14,1.2,1.08,1.15,21.79,8.9,22.05,22.92,21.19,22.61,27.66,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2009-01-01,2009,1,SSP,3.35,,,3.35,3.39,3.32,3.35,7,,1.18,1.24,1.12,1.2,31.16,8.9,23.61,24.59,22.63,23.66,35.1,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2009-02-01,2009,2,SSP,3.38,,,3.38,3.42,3.35,3.38,7.78,,1.23,1.29,1.17,1.17,31.18,8.9,24.62,25.48,23.1,23.1,35.62,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2009-03-01,2009,3,SSP,3.41,,,3.41,3.44,3.37,3.41,8.48,,1.2,1.26,0.97,0.97,4.08,8.9,23.82,24.81,19.24,19.24,9.55,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2009-04-01,2009,4,SSP,3.44,,,3.44,3.47,3.4,3.44,9.12,,0.98,1.04,0.92,0.93,-1.01,8.9,19.47,20.92,18.02,18.21,2.58,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2009-05-01,2009,5,SSP,3.46,,,3.46,3.5,3.43,3.46,9.66,,0.94,1.24,0.88,1.24,23.75,8.9,18.78,24.38,17.85,24.38,30.33,8.3
SSD,South Sudan,Western Equatoria,Yambio,Yambio,4.55,28.42,gid_45500000284200000,2009-06-01,2009,6,SSP,3.49,,,3.49,3.53,3.46,3.49,10.09,,1.28,1.37,1.18,1.24,21.16,8.9,26.44,29.42,23.46,24.17,26.35,8.3
